dataset/fire_1720/JPEGImages/rBOilFi-gM2AV5uBAAsEv40FX4s173.jpg,1555,1682,2048,1999,fire
dataset/fire_1720/JPEGImages/rBOilFi-gM2AV5uBAAsEv40FX4s173.jpg,2425,1084,3778,1666,fire
dataset/fire_1720/JPEGImages/rBOilFi-gM6Ac-SEAAbX8xoSEFE241.jpg,836,815,1329,1027,fire
dataset/fire_1720/JPEGImages/rBOilFi-gM6Ac-SEAAbX8xoSEFE241.jpg,1712,797,2046,958,fire
dataset/fire_1720/JPEGImages/rBOilFi-gM6AUqFIAAcdR_w90YI349.jpg,61,225,1599,870,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN-ACBGBAADWRJMeBE4837.jpg,165,89,359,197,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN-AecS_AADYNpRkGWo222.jpg,303,204,655,530,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN-AeWsqAADPqbZLsOQ637.jpg,257,238,367,302,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN-AJRg5AADg2IauBj4571.jpg,1,257,192,337,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN-AJRg5AADg2IauBj4571.jpg,228,119,360,335,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN-AKzroAADhJPEcO-4142.jpg,221,474,342,639,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN-AR4UJAADQT4tLkhM590.jpg,197,4,307,88,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN-AVhjMAADfo2CTZGs887.jpg,175,40,309,208,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN-AYT1OAADe68MLU3A487.jpg,554,485,748,581,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN-AYT1OAADe68MLU3A487.jpg,0,289,94,483,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2Ac185AAECO3_YmC4880.jpg,158,6,307,211,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2Acr3yAAECnQ7yMW0779.jpg,362,209,509,400,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2ANEWcAAEaMiunCdk773.jpg,0,70,221,176,fire
dataset/fire_1720/JPEGImages/rBOilFi-cpKAXm1HAABmBcoyP_M741.jpg,109,98,257,267,fire
dataset/fire_1720/JPEGImages/rBOilFi-cpWAMzw-AAAY5DMuFL0225.jpg,78,67,144,111,fire
dataset/fire_1720/JPEGImages/rBOilFi-cpWAMzw-AAAY5DMuFL0225.jpg,147,101,181,134,fire
dataset/fire_1720/JPEGImages/rBOilFi-gM2AZigZAAufQxhYnOw047.jpg,12,532,154,711,fire
dataset/fire_1720/JPEGImages/rBOilFi-gM2AZigZAAufQxhYnOw047.jpg,335,522,484,679,fire
dataset/fire_1720/JPEGImages/rBOilFi-gM2AZigZAAufQxhYnOw047.jpg,787,518,940,733,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2AOK0sAAEdq1xDKnQ075.jpg,412,133,500,278,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6AXT8-AADiWNM2TF0510.jpg,202,40,561,275,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNeAK0QoAAG5UvW6Lxw297.jpg,26,5,1035,766,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNKASZCQAALXOjwhJBU616.jpg,319,309,607,522,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNSAGGMyAAJxauqb1yQ424.jpg,388,577,690,861,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNyAJDNbAAE-a96nfFE157.jpg,113,118,324,513,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOaAZjKcAABydwGjQeU561.jpg,194,218,263,259,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGAcJCmAACwcAE2KRY627.jpg,441,47,595,331,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOKAdCS3AACi_MYfh6A327.jpg,112,144,291,258,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2APT7VAAEjwQH5z64162.jpg,115,126,445,397,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2AShV4AAEGml0OvUo495.jpg,376,205,453,285,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2AShV4AAEGml0OvUo495.jpg,572,250,793,469,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2AVSsNAAEQ0hWp340050.jpg,30,28,144,289,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2AVSsNAAEQ0hWp340050.jpg,179,80,297,201,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2AVSsNAAEQ0hWp340050.jpg,412,131,542,340,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2AWOarAAEV7eoFsYU347.jpg,205,253,283,297,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2AYBlYAAEEn31EDBg405.jpg,46,112,174,306,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2AYBlYAAEEn31EDBg405.jpg,231,198,290,269,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN2AYBlYAAEEn31EDBg405.jpg,335,211,385,275,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6AFHJ6AADje-NFrEU122.jpg,211,270,408,397,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6AGWpbAADxSIUOv8E496.jpg,131,144,320,255,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6ANj11AADq_AiQHYI520.jpg,522,58,659,141,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6ANj11AADq_AiQHYI520.jpg,278,278,751,434,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6AOd5vAADyu2cP_2c440.jpg,0,45,320,226,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6APBZxAAD4teHpiVc074.jpg,194,220,291,344,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6APpKHAAEAlCs5sCg784.jpg,92,1,393,233,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6AULuUAADl4MWJ5UE725.jpg,126,19,382,250,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6AWIJUAADliMeyoxw517.jpg,11,37,100,196,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6AWIJUAADliMeyoxw517.jpg,125,5,312,212,fire
dataset/fire_1720/JPEGImages/rBOilFi-gN6AYhvRAADyyVgeVus016.jpg,133,3,284,58,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNaAa--qAAHezCmanus955.jpg,237,86,446,268,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNaAA0v-AAH1ZKS5f04719.jpg,225,410,443,633,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNaAE-g6AAHjnPGaxTQ580.jpg,72,316,974,617,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNaAE06JAAHpLye6lO0801.jpg,94,61,269,220,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNCABg3EAARGsMjzGMM308.jpg,85,410,1246,708,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNCAQ6hnAAR7L3RioPk036.jpg,1010,0,1504,298,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNCATQ6RAARW0Xu54Hs874.jpg,8,322,838,539,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNCATQ6RAARW0Xu54Hs874.jpg,314,55,521,240,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNCAWFFfAARCETpLJXs138.jpg,165,5,791,502,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNeAB7HtAAHePzUoRk0128.jpg,127,149,569,335,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNeAcngWAAG6ntPSYR4482.jpg,67,350,956,533,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNeAeaRaAAHKsjyjb78804.jpg,195,135,214,173,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNeAGATHAAHSnBLhNQ4475.jpg,51,165,328,247,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNeAWdllAAG8Qoqb1ns485.jpg,372,140,690,314,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNeAXex3AAHX-f80CZs848.jpg,225,170,763,473,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNGAAm-wAAP9U_2JSKk522.jpg,240,20,1103,595,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNGAdJ-OAAOaj6yqik4655.jpg,284,306,433,479,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNGAE80SAAOmYrxHWcU621.jpg,312,33,563,202,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNGAMK3AAAQYM2hoUWE049.jpg,0,143,493,597,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNiAdzsPAAGsgjyybug817.jpg,842,259,962,612,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNiAG4_1AAGfqffEUe0893.jpg,99,39,357,273,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNiAKGgrAAG4Vr0Tfd4923.jpg,417,252,638,375,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNiARC5kAAGW8Bm6mdw389.jpg,13,8,222,435,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNiARC5kAAGW8Bm6mdw389.jpg,373,15,589,437,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNiAXDmFAAGuM8Pfs3Y234.jpg,285,233,332,278,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNKAeW0yAAMUqylZtgs186.jpg,37,282,799,453,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNKAJrWbAANO2vasz7Y671.jpg,14,7,490,293,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNKAOMA1AALw4Q-kfBU270.jpg,5,429,1199,823,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNKAOwV5AAM1v_sURPg399.jpg,159,363,424,656,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNKAOwV5AAM1v_sURPg399.jpg,655,363,792,538,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNKAOwV5AAM1v_sURPg399.jpg,910,345,1023,543,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNKATzBHAALf3mrkjQ8298.jpg,146,82,985,688,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNKAZWdsAALWzu4aNBM437.jpg,5,339,584,542,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNKAZzSHAANCNSnKTTA957.jpg,105,2,348,434,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNmAIMzLAAGDq-OHA-4794.jpg,352,507,487,778,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNmAIuTbAAGP8Gmkt5A519.jpg,24,370,182,461,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNmAIuTbAAGP8Gmkt5A519.jpg,322,508,564,581,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNmAIuTbAAGP8Gmkt5A519.jpg,414,323,793,472,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNmAIuTbAAGP8Gmkt5A519.jpg,158,466,292,554,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNOAcpR3AAKVHeLaUDk723.jpg,27,33,446,444,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNOAcpR3AAKVHeLaUDk723.jpg,476,149,814,418,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNOAMtxHAAK8BOLMJ0c354.jpg,323,2,773,480,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNOAMx49AALBVCkzRNY633.jpg,470,20,1024,666,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNOAXwt4AAK4UqGkOmU038.jpg,38,6,186,242,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNOAXwt4AAK4UqGkOmU038.jpg,243,45,350,170,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNqAJXQTAAF6tsVsDUU541.jpg,467,91,541,186,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNqAPNvIAAFxe8mgk1w317.jpg,506,37,705,437,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNqASefTAAF0D0XcXmc956.jpg,39,221,213,369,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNqASefTAAF0D0XcXmc956.jpg,226,193,579,317,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNqAV2Q5AAGBizV1TOk228.jpg,272,2,415,408,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNqAVQKhAAF2Uujpulw409.jpg,219,40,359,322,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNSAGa19AAJ6n3kSFTY615.jpg,655,627,1122,973,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNSAY-AzAAJcEQ5OogM156.jpg,213,9,446,476,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNuAeMn9AAFZdoQW0-M106.jpg,15,51,187,124,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNuAeMn9AAFZdoQW0-M106.jpg,217,81,277,126,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNuAMiO3AAFm4RpGTHc835.jpg,596,151,780,261,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNuAMiO3AAFm4RpGTHc835.jpg,382,206,467,438,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNuAMiO3AAFm4RpGTHc835.jpg,480,445,594,521,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNuAMiO3AAFm4RpGTHc835.jpg,632,419,747,506,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNuAQ3RaAAFVnwrNxFg503.jpg,14,3,201,160,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNWAcKIhAAIfti30gdI941.jpg,149,188,455,377,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNWAEv-GAAH2nEwWDZU343.jpg,153,127,526,376,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNWAGDJ5AAICR5IkVLc483.jpg,102,218,788,978,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNWAIwalAAIvsk_nRhw049.jpg,623,478,1005,704,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNWATInDAAIlWrPhbvY494.jpg,153,63,416,248,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNWAWcoWAAINiz4nr_I228.jpg,63,209,165,283,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNWAWcoWAAINiz4nr_I228.jpg,478,143,645,290,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNWAYZeVAAIR1MMRYM4401.jpg,307,166,555,572,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNyAD7JTAAE3O7KPrgI639.jpg,204,178,273,244,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNyAdJLpAAEzZR5itx8484.jpg,183,224,378,380,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNyADYTsAAFREhxvplU567.jpg,338,378,807,829,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNyAeUlNAAE9X2UmScY991.jpg,475,169,573,344,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNyALorjAAFBaKQBaJs344.jpg,168,245,850,601,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNyALRP9AAEn45jwkm8101.jpg,127,132,370,252,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNyASvMeAAEsLVRI2KY654.jpg,81,76,173,213,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNyAV28qAAFI4Nq-Ye0957.jpg,14,82,190,178,fire
dataset/fire_1720/JPEGImages/rBOilFi-gNyAV28qAAFI4Nq-Ye0957.jpg,320,59,482,167,fire
dataset/fire_1720/JPEGImages/rBOilFi-gO-Ab7sXAAUuwK-hbY8611.jpg,436,669,686,1181,fire
dataset/fire_1720/JPEGImages/rBOilFi-gO-ASeI1AAUaJxubEH0663.jpg,40,696,235,1096,fire
dataset/fire_1720/JPEGImages/rBOilFi-gO2AI0k9AAjKK0nqW3s721.jpg,473,3,667,605,fire
dataset/fire_1720/JPEGImages/rBOilFi-gO2AIiknAAl4vtQ4UFY454.jpg,73,372,960,867,fire
dataset/fire_1720/JPEGImages/rBOilFi-gO2APpXNAAaaAHGJlyc850.jpg,186,141,476,323,fire
dataset/fire_1720/JPEGImages/rBOilFi-gO2AYvKwAAWc_g8AHo8080.jpg,1032,582,2735,1630,fire
dataset/fire_1720/JPEGImages/rBOilFi-gO2AYvKwAAWc_g8AHo8080.jpg,1863,2071,2186,2236,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOaAFh8MAAB0g4Jd9cY802.jpg,109,156,174,245,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOaAIvfSAABw7SEwVnk242.jpg,223,47,301,125,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOaAIvfSAABw7SEwVnk242.jpg,335,15,461,220,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOaAJbXgAABvkJHGKkY364.jpg,249,0,315,277,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOaAOz3lAABuO1jKPVA020.jpg,246,168,372,211,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOaAW--hAABuLrtxuCY720.jpg,88,107,467,230,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOaAWtLFAABydYULiCA131.jpg,27,41,184,177,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOCAa5lNAADAq4VtOBA166.jpg,102,83,175,167,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOCAAm9gAAC5ZwIsbFo818.jpg,74,22,233,339,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOCAB6bPAADJla2Q1B8377.jpg,45,25,218,149,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOCABTBFAADNlHlOxCA051.jpg,413,128,600,198,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOCAE1MVAAC1hl5d2H0783.jpg,189,48,326,202,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOCAFoU1AAC8Ai4hdiA797.jpg,13,85,112,238,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOCAFoU1AAC8Ai4hdiA797.jpg,347,61,489,325,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOCAGKRIAADE8qgIuIY920.jpg,30,155,453,552,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOCAH0TTAAC_WlL5_j4097.jpg,146,51,274,223,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOCAPKIQAAC_npJdKoA585.jpg,152,228,730,331,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOeAA7xcAABjvCmKm4g145.jpg,162,107,373,184,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOeActawAABkQMw8DpQ018.jpg,47,176,404,307,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOeAeGYwAABrNWiSRkQ230.jpg,2,92,352,210,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOeAZdNvAABg_LommU0228.jpg,286,524,435,602,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGABSQbAACuPn0Pxdg215.jpg,299,405,450,533,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGABSQbAACuPn0Pxdg215.jpg,688,438,777,484,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGACd8BAACuTagYrZw082.jpg,284,523,481,583,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGAITTmAACkpeMeFNI802.jpg,100,301,126,359,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGAITTmAACkpeMeFNI802.jpg,149,300,194,361,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGAKkcGAAC1UakmX1c401.jpg,343,2,572,235,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGASdT5AACsS6S8C6w585.jpg,209,128,490,338,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGAUCOHAACrOiFJuJE096.jpg,217,226,347,311,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGAVR9PAAC026MW39Y791.jpg,167,92,277,229,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGAXxb1AACu-KitGtE973.jpg,93,123,182,199,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOGAYe10AACu7Ofa7ig770.jpg,123,0,441,410,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOiAcNSIAABZNS_QB3g561.jpg,296,20,496,183,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOiAcNSIAABZNS_QB3g561.jpg,181,176,244,235,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOiAD16nAABclLBme7Y214.jpg,0,0,376,197,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOiAELIzAABdRO4EQho900.jpg,104,120,166,190,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOiAPpo9AABTgIhUQ94474.jpg,195,82,295,195,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOiAUAahAABVsoG5dto962.jpg,109,144,385,294,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOiAVx7wAABW-Zdgnns996.jpg,103,20,400,218,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOKAdhXPAACd5w-NeWg057.jpg,61,131,487,227,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOKAEraNAACfafPOkG8379.jpg,0,102,213,253,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOKAF-XpAAChxrMFT0k888.jpg,330,94,548,412,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOKAGWZZAAChCBHoTgM196.jpg,190,97,491,188,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOKAMx2_AACibw-foAI970.jpg,0,81,169,271,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOKAQtUHAACgTMEI_KY179.jpg,131,60,385,202,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOKAWvDuAACgn6BIKT8289.jpg,288,170,477,347,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOKAZCnYAACjBG76T9c860.jpg,101,226,393,260,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOKAZZAvAACfaGRXlfk216.jpg,361,80,482,229,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOmAIK5oAABM3HPlCkw454.jpg,259,410,584,569,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOmAUBsOAABPT1nvqr8467.jpg,121,0,302,199,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOmAWFPAAABP4vgteiI889.jpg,33,72,130,189,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOmAXsPIAABIa2Qcjc8656.jpg,124,159,163,247,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOmAXsPIAABIa2Qcjc8656.jpg,165,37,241,138,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOOAdOhjAACSequ-mz0040.jpg,153,153,276,220,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOOAe7-rAACVaJ7I7lE558.jpg,137,165,299,296,fire
dataset/fire_1720/JPEGImages/rBOilFi-gOOAGoxZAACXuC1ceVM773.jpg,87,184,217,254,fire
